return,volatility,sharpe,HDFCBANK.NS,INFY.NS,ITC.NS,RELIANCE.NS
-0.011172118731655883,0.14140554429208377,-0.07900764278788838,0.2895063272927571,0.3376515592135255,0.2662459934177728,0.10659612007594468
-0.003998668001793116,0.14367688153081826,-0.027830977114682253,0.16889058466336349,0.34125217041277844,0.232251914788539,0.2576053301353192
-0.006744064082727956,0.15040585309813687,-0.0448391066159346,0.20769847089059681,0.06985407027901157,0.6798763481738417,0.04257111065655006
0.007152958237848273,0.14014863707889333,0.05103837173829729,0.22588247347037607,0.22409624336452708,0.21081724263823629,0.3392040405268606
-0.00016772650460348572,0.1352679083336968,-0.001239957848610446,0.30924665242387916,0.20200889125043942,0.3014450481649735,0.18729940816070786
-0.0033731394586267094,0.14549388895218401,-0.023184062800983195,0.44626145653739663,0.04579196860436044,0.5069356309595939,0.0010109438986490586
-0.014268781251122879,0.14339850376310267,-0.09950439423479066,0.16672899879704697,0.23645629227685477,0.5567068191040139,0.040107889822084415
-0.00028440568822907936,0.14301815273864338,-0.001988598529508438,0.2529355029322265,0.31140822656737716,0.16688708601895197,0.2687691844814444
0.023643068024611597,0.14781300341911519,0.15995255814925194,0.30327534409464674,0.001919895461953497,0.26160725082547187,0.43319750961792797
0.005116199409798938,0.1487656519034572,0.03439099916101024,0.27175347875221506,0.30881880789069505,0.07622920148100003,0.34319851187608996
0.0034176549554584008,0.15108599636587372,0.022620593818517238,0.28812230141979317,0.33359362776470153,0.05167093386351263,0.3266131369519928
-0.011399637218064236,0.15259362273074256,-0.07470585607748066,0.21891777985584596,0.4383019751928793,0.15686892322644047,0.18591132172483418
-0.0009811563787541049,0.16239751963522056,-0.006041695593368613,0.11604899486302422,0.4422363130482537,0.06107709969709771,0.38063759239162437
0.00517808549565495,0.1385469792819903,0.03737422152752809,0.19741066665236706,0.22105628366222438,0.2647885935908792,0.3167444560945294
-0.004016601971141367,0.1548601224021987,-0.025936967560373947,0.3223457429569098,0.3974923033475456,0.040143699349772397,0.24001825434577215
-0.007124644275036573,0.14161551972529532,-0.05030977034760669,0.2067950860948519,0.3372370303572002,0.26078447592523074,0.19518340762271702
-0.013547667826282785,0.14051940137429736,-0.09641136877744208,0.1878670262555715,0.2798837074026409,0.46245775670740763,0.06979150963438005
0.0033807539093170576,0.1394474160500872,0.024243933699730564,0.3237913486151138,0.23629409405467472,0.18315067296556817,0.2567638843646433
0.005065339849392876,0.1535341388016665,0.03299161925111795,0.035358920466537866,0.05169784903223044,0.644654151212599,0.2682890792886329
-0.01526922141210996,0.14320462126302652,-0.1066252002026157,0.22001094574795854,0.3620110322521991,0.3364076749771884,0.08157034702265395
0.020448273986266346,0.15180851127556638,0.1346978098556553,0.40356364449032506,0.12016764110651207,0.05480339198819334,0.4214653224149696
0.007970985072012243,0.14583641557508467,0.05465702815431814,0.023220962320831106,0.17519087806197725,0.4120724765590637,0.3895156830581279
-0.014733086959395032,0.15000543238774905,-0.09821702270962744,0.0456250209773035,0.3913710340862006,0.3984497719361248,0.16455417300037106
0.0017154903967158339,0.148328420761969,0.01156548682918143,0.19921686877736483,0.34070726579294,0.12585447987989923,0.33422138554979586
0.00819727810143814,0.15174989940349826,0.05401834290276419,0.15602561738822965,0.3111543664612452,0.10323005162220208,0.42958996452832315
-0.003071492953080939,0.1362464097019163,-0.022543661589328023,0.25134528814201434,0.15780354627448712,0.45478609400766035,0.1360650715758382
-0.005345243634032583,0.1399071319791272,-0.0382056551257876,0.34522840366958374,0.2897336184009291,0.21649171266682982,0.14854626526265738
0.018083137841403064,0.14509259522545467,0.12463170717502339,0.15509085292878044,0.10677879769169794,0.27868260279356805,0.45944774658595355
-0.006614020401846792,0.15297257417097182,-0.043236641847018566,0.15283893260800513,0.07347620152097002,0.7089152888072099,0.06476957706381495
-0.02830282649164267,0.16097814752856526,-0.17581781705259336,0.06920121253594927,0.480318412458667,0.4475427181809787,0.0029376568244051065
-0.0020433239807631613,0.13578368404637828,-0.015048376357687007,0.2574268337193212,0.2348927211872635,0.3123943897059035,0.1952860553875118
-0.00793161037085837,0.16333888306890523,-0.04855922987738557,0.10726304490941471,0.48747451983857715,0.10072022129420212,0.304542213957806
-0.014062743061406894,0.14784043174844738,-0.0951210903207781,0.37314859274335305,0.3787446152799003,0.18875175422747698,0.05935503774926963
-0.008887301744117608,0.13962638007022365,-0.06365059195581688,0.3515538580244051,0.2936871504563545,0.2598462911422622,0.09491270037697808
0.0012025696978861834,0.13528615129841584,0.008889082040877492,0.3316004172516886,0.17943456404479333,0.30153340202428897,0.18743161667922906
-0.011618366267832138,0.15223525922872455,-0.07631849761149107,0.2281340202174517,0.4359373962355692,0.15778016077829743,0.17814842276868165
0.014671990294157285,0.14094758606217858,0.10409536412837027,0.20104814450396374,0.10343785888588489,0.3050816427440707,0.3904323538660807
-0.03446358694404825,0.20173004180717272,-0.17084013186786967,0.2244537231051811,0.7466925069990111,0.0132959190487378,0.015557850847069963
-0.003518609477596888,0.1360843601416195,-0.025856090104220363,0.3714119929841767,0.1664543555963312,0.36732198413503914,0.09481166728445296
-0.013018863641927583,0.1537927965381094,-0.08465197288158777,0.4182564513201695,0.4022160483731498,0.10527747175938051,0.07425002854730031
-0.009692334728145622,0.14970258975051104,-0.06474393491988695,0.3595074369025151,0.3844841205417673,0.1222754707981033,0.1337329717576145
0.008329456932984255,0.15030630751411708,0.055416549516406254,0.09097295892266113,0.29302609195914875,0.1736821141721177,0.4423188349460724
0.003473027831637398,0.13583183018498676,0.02556858600011167,0.2412960487660727,0.19105233182549622,0.3090502544834646,0.25860136492496644
-4.7139405855258117e-05,0.14333767880526144,-0.00032886960531362943,0.5370252486570959,0.11184529469306252,0.2903711700593288,0.06075828659051281
0.0005630060593650888,0.13638019929247622,0.004128209683560336,0.25162478868260585,0.23154947717362218,0.2819533582462091,0.23487237589756269
-0.009646275732286679,0.14306632377178616,-0.06742520166852153,0.2841551350468223,0.35274886213535755,0.22259607846439916,0.14049992435342093
0.004158338375883017,0.13939880519308356,0.0298305166254706,0.31906559127018885,0.2303551725858026,0.18394002198709494,0.26663921415691355
0.0020821834209369637,0.1360620400376373,0.015303191252762291,0.36814553922089044,0.1209616031434807,0.3566975712900356,0.1541952863455932
-0.001482618593831521,0.14198722529189228,-0.010441915396146424,0.4537569049527126,0.23405560325856753,0.17356430816076684,0.13862318362795306
0.0018170887495459961,0.13895239882237187,0.013077059229965866,0.13276497869801882,0.2316602604404872,0.3423892183961462,0.2931855424653478
-0.006759920932895608,0.1380264710062272,-0.048975539862861725,0.3573895941943423,0.26320219647541776,0.27207972412990655,0.10732848520033353
0.009117308188994993,0.14116006683567156,0.06458843774570261,0.11044096314725108,0.14035302561602145,0.3915928443694773,0.35761316686725025
0.016182174468928542,0.14816758209500014,0.10921535088932657,0.2977547284428182,0.18553260050456402,0.0866307746394594,0.43008189641315847
-0.007311516739530826,0.14954547023276946,-0.048891596169047154,0.018515573443849753,0.3655221969872725,0.3448515012117122,0.2711107283571654
-0.004528917669098038,0.1621653455221857,-0.02792777738372247,0.035066368431941775,0.4566969050857294,0.1463353104288685,0.3619014160534604
0.0011650807701193734,0.13952159243930962,0.008350540943160257,0.3283951018545367,0.2533911342224214,0.18656541914260272,0.2316483447804392
-0.009185781143059943,0.1490044294311472,-0.061647705226807105,0.13601331701623487,0.4049697153861101,0.23181467161821162,0.2272022959794433
0.007079294291151802,0.13732810005480078,0.05155022379488837,0.3339543053014648,0.07328545391021143,0.37946557990849267,0.21329466087983112
0.010612695890928045,0.14141327241512971,0.07504738211399031,0.11833860221482367,0.13570395540311433,0.37094589073774825,0.37501155164431366
-0.0023167034298791555,0.1410272699021572,-0.016427343672514208,0.4862763744102982,0.1895167121260312,0.23532541098749252,0.08888150247617797
-0.004733597064626494,0.1494303997735953,-0.03167760423446938,0.06953140679094429,0.37667546900112275,0.2536800751125971,0.3001130490953359
0.006326508785217937,0.14352673485699008,0.044078957077381194,0.23287003732319628,0.022465102323919104,0.5395618429187471,0.20510301743413764
-0.00474743785258484,0.15516378957266946,-0.03059629998506464,0.11747845287401978,0.42475946969321443,0.14522769979768127,0.3125343776350845
-0.0031203286162410256,0.13576666232678009,-0.022983025160702785,0.2862222007014227,0.15730674996049882,0.43293594487794834,0.12353510446013026
-0.006824986336544672,0.1404582947691421,-0.04859083863834636,0.15490926746199626,0.3129199197985814,0.32970905370327835,0.20246175903614408
0.006768571503245845,0.14330329181469656,0.04723249143500617,0.3266941284509681,0.24164786029270408,0.12114469820333511,0.3105133130529927
0.018606159094456586,0.159907217034941,0.11635596841380205,0.11946034370614154,0.2553115804205343,0.05825381599023856,0.5669742598830856
-0.01943993514084406,0.15530956203104856,-0.12516895216636914,0.02827233464959409,0.43791927129851815,0.4076189882679577,0.12618940578393006
0.018226800101970055,0.1430594562803455,0.12740716745247535,0.32160139996955306,0.022547731865962272,0.2988951414401027,0.35695572672438186
0.012875280916524814,0.13933364425600528,0.09240611616293018,0.33973358799232756,0.05933636976694908,0.30961122053687246,0.2913188217038509
-0.0037858000020148134,0.13667992524091657,-0.02769828850390309,0.3886966827534448,0.1587099277005354,0.372121867527437,0.08047152201858264
-0.022229367029065403,0.1507482917549749,-0.14746015872071602,0.19289580626139977,0.43095775390437324,0.35075982615667284,0.025386613677554192
0.02059833760529314,0.15086659618844933,0.13653345489125704,0.12864720729043155,0.1485893862186643,0.191613933679904,0.5311494728110001
0.016713528439051623,0.14334629955833503,0.11659546490246177,0.17075645792001937,0.10501471475662835,0.291823041551529,0.4324057857718232
-0.020829185268730118,0.14725992762454548,-0.14144503263532965,0.19094928834743086,0.38682488420855005,0.4009921334370771,0.021233694006941778
0.02282687667413754,0.1529553584842786,0.14923881647784037,0.27376340159906637,0.1380774199645309,0.07714299633351719,0.5110161821028856
-0.006331975712707391,0.13609694373548553,-0.046525480579593714,0.2752230957322623,0.19279182157043542,0.4327030529114044,0.09928202978589781
-0.006723597722198851,0.1372670785093637,-0.048981866556883115,0.32431491772161747,0.26448824208843413,0.29165596354960066,0.11954087664034774
0.014555751635042224,0.14676747513855157,0.09917559473787561,0.1600562610529603,0.20254355131411073,0.17662629763757484,0.4607738899953542
-0.00961752225952605,0.18417813596202173,-0.05221858832097867,0.015839316403337012,0.5928418205383039,0.01999351754413615,0.3713253455142229
0.014962998899756965,0.14213945461658026,0.10526984882641842,0.4054631826273307,0.05954610139633163,0.2334469115133052,0.3015438044630325
0.011986542957260194,0.14389388212459084,0.08330126882588114,0.24362477132573013,0.20793992391978494,0.1510959396083377,0.39733936514614737
-0.0030961501846845027,0.13761300373006988,-0.02249896521957802,0.21755475056928655,0.2719839027520319,0.29612088164506434,0.21434046503361712
0.014675332769645636,0.1421261278163544,0.10325569967408169,0.40805071152467054,0.06857963804381077,0.22171335703288664,0.3016562933986319
-0.006310325915614198,0.15423410726378634,-0.040913945868157796,0.05101111222926001,0.41756843142378636,0.22501155912840887,0.30640889721854486
-0.0002532292824524215,0.14466847519010864,-0.001750410945575069,0.2521192686683712,0.324080687721964,0.14679430667732266,0.2770057369323421
0.011329813426551127,0.14145489603698955,0.08009488355629948,0.1713477939130129,0.06338354669731983,0.4395791370639508,0.3256895223257164
-0.0057036753062698455,0.14275088269936784,-0.03995544684849156,0.33949094004391467,0.08573192941666384,0.550420075338693,0.024357055200728603
0.0093609986715115,0.15289954276994794,0.06122319597512481,0.39002218424020263,0.2651434275553089,0.00185734084031783,0.34297704736417056
-0.004380253730454092,0.14119420859914442,-0.031022899408642137,0.2799534819986743,0.3157558321794728,0.2041660532894089,0.200124632532444
0.004383765136476311,0.1372891938066682,0.03193088264943536,0.22271665701107743,0.2121734629384107,0.2740414738927232,0.29106840615778856
0.013575394096760666,0.13978417787252845,0.09711681467369145,0.26186581200708847,0.12065082202851404,0.2535976102758284,0.3638857556885692
0.02273004849795262,0.14693184430758757,0.154697905039356,0.29368518652792625,0.03773678388843706,0.2249316977317776,0.4436463318518592
